ID,Sex,Age,Pre Moral Emotions 1,Pre Moral Emotions 2,Pre Moral Emotions 3,Pre Moral Emotions 4,Pre Moral Emotions 5,Pre Moral Emotions 6,Pre Moral Emotions 7,Pre Moral Emotions 8,Pre Moral Emotions 9,Pre Moral Emotions 10,Pre Moral Emotions 11,Pre Moral Emotions 12,Pre Moral Emotions 13,Pre Moral Emotions 14,Pre Moral Emotions 15,CFC 1,CFC 2,CFC 3,CFC 4,CFC 5,CFC 6,CFC 7,CFC 8,CFC 9,CFC 10,CFC 11,CFC 12,Key (1 or 2),L1 (T or I),L1 Word1,L1 Word2,L2 (T or I),L2 Word1,L2 Word2,L3 (T or I),L3 Word1,L3 Word2,L4 (T or I),L4 Word1,L4 Word2,L5 (T or I),L5 Word1,L5 Word2,L6 (T or I),L6 Word1,L6 Word2,L7 (T or I),L7 Word1,L7 Word2,L8 (T or I),L8 Word1,L8 Word2,"Non-Linear Section (IMU, DMU, RND)",NL1 (T or I),NL1 Word1,NL1 Word2,NL2 (T or I),NL2 Word1,NL2 Word2,NL3 (T or I),NL3 Word1,NL3 Word2,NL4 (T or I),NL4 Word1,NL4 Word2,NL5 (T or I),NL5 Word1,NL5 Word2,NL6 (T or I),NL6 Word1,NL6 Word2,NL7 (T or I),NL7 Word1,NL7 Word2,NL8 (T or I),NL8 Word1,NL8 Word2,Post Moral Emotions 1,Post Moral Emotions 2,Post Moral Emotions 3,Post Moral Emotions 4,Post Moral Emotions 5,Post Moral Emotions 6,Post Moral Emotions 7,Post Moral Emotions 8,Post Moral Emotions 9,Post Moral Emotions 10,Post Moral Emotions 11,Post Moral Emotions 12,Post Moral Emotions 13,Post Moral Emotions 14,Post Moral Emotions 15,Linear Horizion Q1,Linear Horizion Q2,Linear Horizion Q3,Linear Horizion Q4,Linear Horizion Q5,Linear Horizion Q6,Linear Horizion Q7,Linear Horizion Q8,Linear isPoison Q1,Linear isPoison Q2,Linear isPoison Q3,Linear isPoison Q4,Linear isPoison Q5,Linear isPoison Q6,Linear isPoison Q7,Linear isPoison Q8,Non-Linear Horizion Q1,Non-Linear Horizion Q2,Non-Linear Horizion Q3,Non-Linear Horizion Q4,Non-Linear Horizion Q5,Non-Linear Horizion Q6,Non-Linear Horizion Q7,Non-Linear Horizion Q8,Non-Linear isPoison Q1,Non-Linear isPoison Q2,Non-Linear isPoison Q3,Non-Linear isPoison Q4,Non-Linear isPoison Q5,Non-Linear isPoison Q6,Non-Linear isPoison Q7,Non-Linear isPoison Q8,# Bad Linear Info,# Bad Non-Linear Info
5f58fa9f43f1b20c9761ed64,Male,32,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,Extremely Characteristic,Extremely Characteristic,Extremely Uncharacteristic,Extremely Uncharacteristic,Somewhat Uncharacteristic,Extremely Characteristic,Extremely Characteristic,Extremely Characteristic,Extremely Uncharacteristic,Extremely Uncharacteristic,Extremely Uncharacteristic,Extremely Characteristic,2,Teach,Spotted,+2,Teach,Green,-1,Teach,Spotted,+2,Teach,Blue,+1,Instruct,spotted,green,Teach,Blue,+1,Teach,Blue,+2,Instruct,spotted,green,RND,Instruct,striped,blue,Teach,Spotted,+2,Instruct,striped,red,Teach,Blue,+1,Instruct,spotted,green,Teach,Striped,0,Instruct,spotted,blue,Teach,Blue,+1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,3,4,1,2,3,4,0,0,0,0,1,1,1,1,1,2,3,4,1,2,3,4,0,0,0,0,0,0,0,0,1/6,0/6
63d80e0449b458dd5f8140be,Male,25,1,1,1,1,1,1,2,4,4,2,5,4,2,1,2,Somewhat Characteristic,Extremely Characteristic,Somewhat Uncharacteristic,Extremely Uncharacteristic,Uncertain,Uncertain,Extremely Characteristic,Somewhat Characteristic,Extremely Uncharacteristic,Somewhat Uncharacteristic,Extremely Uncharacteristic,Somewhat Uncharacteristic,1,Instruct,plain,red,Instruct,plain,green,Teach,Spotted,-1,Teach,Green,+2,Instruct,plain,red,Instruct,plain,green,Instruct,striped,red,Instruct,spotted,green,RND,Teach,Striped,0,Teach,Red,0,Teach,Striped,0,Teach,Green,+2,Teach,Green,+2,Instruct,plain,green,Instruct,spotted,green,Teach,Green,+2,1,1,1,1,1,1,2,3,3,2,4,3,2,1,1,1,2,3,4,1,2,3,4,0,0,0,0,1,1,1,1,1,2,3,4,1,2,3,4,0,0,0,0,0,0,0,0,0/6,0/6
65cd28bc2a3ceca2b3cf2085,Female,24,1,1,1,1,1,1,1,5,6,6,6,3,6,2,2,Extremely Characteristic,Extremely Characteristic,Extremely Uncharacteristic,Extremely Uncharacteristic,Somewhat Characteristic,Extremely Characteristic,Extremely Characteristic,Uncertain,Extremely Uncharacteristic,Extremely Uncharacteristic,Extremely Uncharacteristic,Somewhat Uncharacteristic,1,Teach,Green,+2,Teach,Green,+2,Teach,Green,+2,Teach,Green,+2,Teach,Blue,-2,Instruct,plain,green,Instruct,plain,green,Teach,Green,+2,DMU,Instruct,plain,red,Teach,Green,+2,Teach,Blue,-2,Teach,Plain,+1,Teach,Blue,-2,Instruct,plain,green,Teach,Blue,-2,Instruct,plain,blue,1,1,1,1,2,1,1,4,5,5,5,1,6,3,1,1,2,3,4,1,2,3,4,0,0,0,0,1,1,1,1,1,2,3,4,1,2,3,4,0,0,0,0,1,1,1,1,0/6,0/6
6631090c0cfe3573310128b2,Female,40,3,1,1,2,1,1,3,4,6,2,5,5,3,2,2,Somewhat Characteristic,Somewhat Characteristic,Somewhat Uncharacteristic,Somewhat Uncharacteristic,Somewhat Uncharacteristic,Uncertain,Extremely Characteristic,Somewhat Characteristic,Extremely Uncharacteristic,Extremely Uncharacteristic,Somewhat Uncharacteristic,Extremely Uncharacteristic,2,Teach,Spotted,+2,Instruct,spotted,blue,Instruct,spotted,blue,Teach,Spotted,+2,Teach,Plain,0,Instruct,spotted,blue,Instruct,spotted,blue,Teach,Spotted,+2,DMU,Teach,Spotted,+2,Teach,Blue,+1,Teach,Spotted,+2,Teach,Blue,+1,Instruct,plain,red,Instruct,spotted,blue,Teach,Spotted,+2,Teach,Blue,-1,2,1,1,1,1,1,3,4,5,1,5,4,3,3,1,1,2,3,4,1,2,3,4,0,0,0,0,1,1,1,1,1,2,3,4,1,2,3,4,0,0,0,0,1,1,1,1,1/6,1/6
5c044aa9a2fe070001990a32,Male,26,1,1,1,1,1,1,1,3,2,3,3,2,2,1,1,Somewhat Characteristic,Uncertain,Somewhat Uncharacteristic,Uncertain,Somewhat Characteristic,Uncertain,Extremely Characteristic,Uncertain,Extremely Uncharacteristic,Somewhat Uncharacteristic,Uncertain,Uncertain,1,Instruct,spotted,green,Teach,Green,+2,Teach,Green,+2,Teach,Green,+2,Teach,Blue,-2,Teach,Green,+2,Instruct,plain,red,Instruct,plain,green,IMU,Teach,Green,+2,Instruct,plain,red,Teach,Green,+2,Teach,Plain,+1,Teach,Green,+2,Instruct,plain,green,Teach,Green,+2,Teach,Plain,+1,2,1,1,1,1,2,1,4,3,4,5,2,2,1,1,1,2,3,4,1,2,3,4,0,0,0,0,1,1,1,1,1,2,3,4,1,2,3,4,0,0,0,0,1,1,1,1,0/6,0/6
6168e3efc08671bd92f7fd37,Prefer Not to Say,36,2,1,1,1,1,2,1,1,1,1,3,1,4,2,1,Somewhat Characteristic,Extremely Uncharacteristic,Uncertain,Somewhat Characteristic,Extremely Characteristic,Somewhat Uncharacteristic,Extremely Characteristic,Somewhat Uncharacteristic,Extremely Uncharacteristic,Uncertain,Somewhat Uncharacteristic,Extremely Characteristic,1,Teach,Green,+2,Teach,Red,0,Teach,Spotted,-1,Teach,Green,+2,Teach,Blue,-2,Teach,Green,+2,Teach,Striped,0,Teach,Green,+2,RND,Teach,Green,+2,Teach,Green,+2,Instruct,striped,red,Teach,Spotted,-1,Teach,Green,+2,Teach,Green,+2,Teach,Blue,-2,Teach,Spotted,-1,1,1,1,1,1,1,1,4,2,1,1,1,2,3,1,1,2,3,4,1,2,3,4,0,0,0,0,1,1,1,1,1,2,3,4,1,2,3,4,0,0,0,0,0,0,0,0,0/6,0/6
5a08f625fe645f0001e9f087,Male,25,1,1,1,1,1,1,1,1,1,1,2,1,2,1,1,Extremely Characteristic,Extremely Characteristic,Somewhat Uncharacteristic,Extremely Uncharacteristic,Somewhat Characteristic,Somewhat Uncharacteristic,Extremely Characteristic,Somewhat Characteristic,Extremely Uncharacteristic,Somewhat Uncharacteristic,Extremely Uncharacteristic,Extremely Uncharacteristic,2,Teach,Spotted,+2,Instruct,spotted,blue,Teach,Spotted,+2,Teach,Spotted,+2,Instruct,striped,blue,Teach,Spotted,+2,Teach,Spotted,+2,Teach,Spotted,+2,IMU,Teach,Blue,+1,Teach,Plain,-2,Teach,Blue,+1,Teach,Plain,-2,Instruct,spotted,green,Teach,Plain,-2,Teach,Blue,+1,Instruct,spotted,green,1,1,1,1,1,1,1,1,1,1,1,1,2,2,1,1,2,3,4,1,2,3,4,0,0,0,0,1,1,1,1,1,2,3,4,1,2,3,4,0,0,0,0,1,1,1,1,0/6,0/6
66438d2064e4abfff5abc4ec,Female,34,3,3,3,3,3,3,4,3,3,3,4,4,4,4,4,Somewhat Characteristic,Somewhat Uncharacteristic,Somewhat Uncharacteristic,Somewhat Uncharacteristic,Somewhat Characteristic,Somewhat Characteristic,Somewhat Characteristic,Somewhat Characteristic,Somewhat Uncharacteristic,Somewhat Characteristic,Somewhat Uncharacteristic,Uncertain,1,Teach,Spotted,-1,Teach,Blue,-2,Teach,Red,0,Teach,Spotted,-1,Instruct,plain,blue,Teach,Green,+2,Teach,Blue,-2,Instruct,spotted,green,IMU,Teach,Green,+2,Teach,Plain,+1,Teach,Green,+2,Instruct,striped,blue,Instruct,spotted,red,Instruct,plain,green,Instruct,spotted,blue,Instruct,spotted,green,2,2,2,2,2,2,3,2,2,2,3,2,3,2,2,1,2,3,4,1,2,3,4,0,0,0,0,1,1,1,1,1,2,3,4,1,2,3,4,0,0,0,0,1,1,1,1,0/6,0/6
65aa81f29548a98c1054db76,Female,53,1,1,1,1,1,1,1,7,7,7,2,1,1,1,1,Extremely Characteristic,Extremely Characteristic,Extremely Uncharacteristic,Extremely Uncharacteristic,Extremely Characteristic,Extremely Characteristic,Extremely Characteristic,Extremely Characteristic,Extremely Uncharacteristic,Extremely Uncharacteristic,Extremely Uncharacteristic,Extremely Uncharacteristic,1,Instruct,spotted,green,Teach,Spotted,-1,Teach,Plain,+1,Teach,Spotted,-1,Instruct,plain,red,Teach,Spotted,-1,Teach,Striped,0,Teach,Blue,-2,DMU,Instruct,spotted,green,Instruct,plain,green,Teach,Striped,0,Teach,Green,+2,Instruct,spotted,green,Teach,Plain,+1,Teach,Red,0,Teach,Blue,-2,1,1,1,1,1,1,1,7,7,7,2,1,1,1,1,1,2,3,4,1,2,3,4,0,0,0,0,1,1,1,1,1,2,3,4,1,2,3,4,0,0,0,0,1,1,1,1,0/6,0/6
6598942c3d07928cc188ffdb,Male,18,3,3,4,4,4,4,3,2,2,3,5,5,4,3,4,Somewhat Uncharacteristic,Somewhat Uncharacteristic,Somewhat Characteristic,Somewhat Characteristic,Somewhat Characteristic,Uncertain,Somewhat Characteristic,Somewhat Characteristic,Somewhat Characteristic,Somewhat Characteristic,Somewhat Characteristic,Somewhat Characteristic,1,Teach,Green,+2,Teach,Green,+2,Teach,Green,+2,Teach,Green,+2,Teach,Green,+2,Teach,Green,+2,Instruct,striped,red,Teach,Green,+2,DMU,Instruct,plain,green,Teach,Plain,+1,Teach,Plain,+1,Teach,Plain,+1,Teach,Plain,+1,Teach,Plain,+1,Teach,Plain,+1,Teach,Plain,+1,2,2,3,2,2,2,2,3,3,3,2,3,3,2,1,1,2,3,4,1,2,3,4,0,0,0,0,1,1,1,1,1,2,3,4,1,2,3,4,0,0,0,0,1,1,1,1,0/6,0/6
5c1a9424a329230001ecaabd,Female,38,1,1,1,1,1,1,1,4,3,2,3,3,2,2,2,Extremely Characteristic,Extremely Characteristic,Extremely Uncharacteristic,Extremely Uncharacteristic,Uncertain,Extremely Characteristic,Extremely Characteristic,Extremely Characteristic,Somewhat Uncharacteristic,Somewhat Uncharacteristic,Extremely Uncharacteristic,Somewhat Characteristic,1,Teach,Green,+2,Teach,Green,+2,Teach,Green,+2,Teach,Green,+2,Instruct,spotted,green,Teach,Green,+2,Teach,Plain,+1,Teach,Green,+2,DMU,Instruct,spotted,green,Teach,Green,+2,Teach,Green,+2,Teach,Green,+2,Instruct,spotted,green,Teach,Green,+2,Teach,Plain,+1,Teach,Green,+2,1,1,1,1,1,2,2,5,3,1,5,3,3,4,1,1,2,3,4,1,2,3,4,0,0,0,0,1,1,1,1,1,2,3,4,1,2,3,4,0,0,0,0,1,1,1,1,0/6,0/6
6643bcf1ee723e90ec8969ef,Female,28,2,1,1,1,1,1,1,2,2,1,1,2,1,2,1,Extremely Characteristic,Somewhat Characteristic,Extremely Uncharacteristic,Extremely Uncharacteristic,Somewhat Uncharacteristic,Extremely Characteristic,Somewhat Characteristic,Extremely Characteristic,Uncertain,Extremely Uncharacteristic,Somewhat Uncharacteristic,Somewhat Uncharacteristic,1,Instruct,spotted,green,Teach,Blue,-2,Teach,Spotted,-1,Teach,Striped,0,Teach,Spotted,-1,Instruct,plain,green,Teach,Spotted,-1,Instruct,spotted,green,RND,Teach,Striped,0,Instruct,plain,green,Teach,Blue,-2,Instruct,spotted,green,Teach,Blue,-2,Teach,Red,0,Instruct,spotted,green,Instruct,striped,red,1,1,1,1,1,1,1,1,1,1,5,1,2,1,1,1,2,3,4,1,2,3,4,0,0,0,0,1,1,1,1,1,2,3,4,1,2,3,4,0,0,0,0,0,0,0,0,0/6,0/6
6537f71dc93da63fa5d5a3cb,Female,53,1,1,1,1,1,1,1,1,7,1,4,2,1,2,1,Somewhat Characteristic,Uncertain,Extremely Characteristic,Somewhat Characteristic,Extremely Characteristic,Somewhat Uncharacteristic,Somewhat Characteristic,Extremely Uncharacteristic,Uncertain,Somewhat Characteristic,Extremely Characteristic,Somewhat Characteristic,2,Instruct,striped,blue,Instruct,striped,red,Teach,Spotted,+2,Teach,Spotted,+2,Teach,Striped,0,Teach,Striped,0,Teach,Spotted,+2,Teach,Spotted,+2,RND,Instruct,striped,blue,Instruct,striped,red,Instruct,striped,red,Instruct,striped,red,Instruct,spotted,green,Teach,Striped,0,Instruct,spotted,blue,Instruct,striped,red,1,1,1,1,1,1,1,1,7,2,1,1,1,2,1,1,2,3,4,1,2,3,4,0,0,0,0,1,1,1,1,1,2,3,4,1,2,3,4,0,0,0,0,0,0,0,0,0/6,0/6
65cb6d6ef9cc8ce9042143e7,Female,25,1,1,1,1,1,2,1,3,3,3,2,2,2,1,1,Somewhat Characteristic,Extremely Uncharacteristic,Somewhat Characteristic,Somewhat Characteristic,Somewhat Uncharacteristic,Somewhat Characteristic,Somewhat Uncharacteristic,Somewhat Characteristic,Somewhat Uncharacteristic,Somewhat Uncharacteristic,Somewhat Uncharacteristic,Somewhat Characteristic,2,Instruct,striped,blue,Teach,Plain,-2,Teach,Spotted,+2,Teach,Plain,-2,Instruct,spotted,green,Teach,Red,-2,Teach,Striped,-2,Teach,Striped,-2,RND,Instruct,striped,blue,Teach,Plain,-2,Teach,Spotted,+2,Teach,Blue,+1,Teach,Plain,-2,Teach,Plain,-2,Teach,Blue,+1,Teach,Green,-1,2,1,1,1,1,2,1,1,2,1,2,2,2,2,1,1,2,3,4,1,2,3,4,0,0,0,0,1,1,1,1,1,2,3,4,1,2,3,4,0,0,0,0,0,0,0,0,3/6,0/6
5bbe6691ba8d7d0001951ef9,Female,25,1,1,1,1,1,2,4,1,2,1,1,1,1,2,1,Somewhat Characteristic,Uncertain,Somewhat Characteristic,Somewhat Characteristic,Somewhat Characteristic,Somewhat Uncharacteristic,Somewhat Characteristic,Somewhat Characteristic,Extremely Uncharacteristic,Somewhat Uncharacteristic,Somewhat Characteristic,Uncertain,2,Instruct,spotted,green,Teach,Spotted,+2,Instruct,spotted,blue,Teach,Spotted,+2,Instruct,striped,blue,Teach,Plain,-2,Instruct,spotted,blue,Teach,Striped,-2,DMU,Teach,Plain,-2,Teach,Red,0,Teach,Spotted,+2,Teach,Blue,+1,Teach,Blue,-2,Teach,Plain,-2,Teach,Striped,-2,Teach,Blue,-1,1,1,1,1,1,1,2,1,1,1,5,1,1,2,1,1,2,3,4,1,2,3,4,0,0,0,0,1,1,1,1,1,2,3,4,1,2,3,4,0,0,0,0,1,1,1,1,1/6,3/6
664a0847f07bf8407f4aeeb9,Female,29,1,1,1,1,1,1,1,1,3,2,2,1,2,1,1,Somewhat Characteristic,Uncertain,Somewhat Uncharacteristic,Somewhat Uncharacteristic,Somewhat Uncharacteristic,Somewhat Characteristic,Somewhat Characteristic,Somewhat Characteristic,Somewhat Uncharacteristic,Somewhat Uncharacteristic,Somewhat Uncharacteristic,Uncertain,1,Teach,Plain,+1,Instruct,plain,green,Teach,Spotted,-1,Teach,Blue,-2,Teach,Green,+2,Teach,Green,+2,Teach,Plain,+1,Teach,Green,+2,IMU,Teach,Green,+2,Teach,Plain,+1,Teach,Green,+2,Teach,Plain,+1,Teach,Green,+2,Instruct,plain,green,Teach,Plain,+1,Teach,Plain,+1,1,2,1,1,1,1,3,1,1,1,4,2,4,2,1,1,2,3,4,1,2,3,4,0,0,0,0,1,1,1,1,1,2,3,4,1,2,3,4,0,0,0,0,1,1,1,1,0/6,0/6
6643a21a88d5845e4a6b8704,Female,28,1,1,1,1,1,1,1,3,5,1,2,1,1,1,1,Somewhat Characteristic,Somewhat Characteristic,Somewhat Uncharacteristic,Extremely Uncharacteristic,Somewhat Characteristic,Somewhat Characteristic,Extremely Characteristic,Somewhat Characteristic,Extremely Uncharacteristic,Extremely Uncharacteristic,Extremely Uncharacteristic,Somewhat Characteristic,1,Instruct,spotted,green,Instruct,plain,green,Instruct,striped,green,Teach,Blue,-2,Instruct,plain,red,Teach,Red,0,Teach,Spotted,-1,Teach,Blue,-2,DMU,Instruct,spotted,green,Teach,Plain,+1,Teach,Striped,0,Teach,Green,+2,Instruct,spotted,green,Teach,Green,+2,Instruct,spotted,blue,Teach,Blue,-2,1,1,1,1,2,1,1,2,5,1,2,1,1,1,1,1,2,3,4,1,2,3,4,0,0,0,0,1,1,1,1,1,2,3,4,1,2,3,4,0,0,0,0,1,1,1,1,0/6,0/6
657a0b90f74df15ba94f1d5a,Female,24,1,1,1,1,1,2,1,2,4,1,3,2,2,1,2,Somewhat Characteristic,Somewhat Uncharacteristic,Uncertain,Extremely Characteristic,Somewhat Characteristic,Uncertain,Somewhat Characteristic,Somewhat Uncharacteristic,Somewhat Characteristic,Somewhat Characteristic,Somewhat Uncharacteristic,Uncertain,1,Teach,Blue,-2,Teach,Green,+2,Teach,Blue,-2,Teach,Blue,-2,Instruct,spotted,green,Instruct,plain,green,Instruct,striped,red,Instruct,spotted,green,RND,Instruct,striped,blue,Teach,Green,-2,Teach,Striped,+2,Teach,Blue,-1,Teach,Green,+1,Teach,Green,+2,Teach,Blue,+1,Teach,Green,-2,1,1,1,1,1,1,1,1,1,1,6,1,5,4,1,1,2,3,4,1,2,3,4,0,0,0,0,1,1,1,1,1,2,3,4,1,2,3,4,0,0,0,0,0,0,0,0,0/6,0/6
614f2de48a5fdf9347f1cd4e,Female,37,1,1,1,1,1,1,1,4,5,5,2,1,1,1,1,Somewhat Characteristic,Somewhat Characteristic,Somewhat Uncharacteristic,Somewhat Uncharacteristic,Uncertain,Somewhat Characteristic,Extremely Characteristic,Uncertain,Somewhat Uncharacteristic,Somewhat Uncharacteristic,Somewhat Uncharacteristic,Uncertain,1,Teach,Plain,+1,Teach,Green,+2,Teach,Blue,-2,Teach,Plain,+1,Teach,Plain,+1,Instruct,plain,green,Instruct,spotted,green,Teach,Plain,+1,RND,Instruct,striped,blue,Instruct,plain,red,Instruct,striped,red,Teach,Blue,-2,Teach,Green,+2,Teach,Red,0,Teach,Plain,+1,Instruct,plain,blue,1,1,1,1,1,1,2,2,3,3,6,4,6,6,1,1,2,3,4,1,2,3,4,0,0,0,0,1,1,1,1,1,2,3,4,1,2,3,4,0,0,0,0,0,0,0,0,0/6,0/6
64691ca0268f0a4606800d33,Female,61,1,1,1,1,1,1,1,1,5,1,4,2,1,5,1,Extremely Uncharacteristic,Uncertain,Somewhat Uncharacteristic,Somewhat Uncharacteristic,Somewhat Characteristic,Somewhat Characteristic,Somewhat Characteristic,Somewhat Characteristic,Somewhat Uncharacteristic,Somewhat Uncharacteristic,Somewhat Uncharacteristic,Somewhat Uncharacteristic,1,Teach,Red,+2,Teach,Green,+2,Instruct,plain,green,Teach,Green,+2,Teach,Spotted,-2,Teach,Green,+2,Teach,Plain,+1,Teach,Blue,-2,RND,Teach,Plain,+1,Instruct,striped,green,Instruct,striped,red,Instruct,plain,green,Instruct,plain,green,Instruct,plain,green,Instruct,plain,blue,Instruct,plain,red,1,1,1,1,1,1,1,1,5,1,2,1,2,2,1,1,2,3,4,1,2,3,4,0,0,0,0,1,1,1,1,1,2,3,4,1,2,3,4,0,0,0,0,0,0,0,0,2/6,0/6
5ceff2032de4e90015c822c4,Male,44,1,1,1,1,1,1,1,3,4,3,4,2,3,2,2,Somewhat Characteristic,Somewhat Characteristic,Somewhat Uncharacteristic,Somewhat Uncharacteristic,Uncertain,Extremely Characteristic,Extremely Characteristic,Extremely Characteristic,Somewhat Uncharacteristic,Extremely Uncharacteristic,Extremely Uncharacteristic,Somewhat Uncharacteristic,2,Instruct,spotted,green,Instruct,striped,red,Teach,Striped,-1,Instruct,spotted,green,Instruct,spotted,green,Teach,Plain,-2,Teach,Striped,-1,Instruct,spotted,green,DMU,Instruct,striped,blue,Instruct,plain,red,Teach,Spotted,+2,Instruct,spotted,green,Instruct,striped,blue,Instruct,striped,red,Instruct,spotted,green,Teach,Striped,0,1,1,1,1,1,1,2,4,4,2,4,2,3,3,2,1,2,3,4,1,2,3,4,0,0,0,0,1,1,1,1,1,2,3,4,1,2,3,4,0,0,0,0,1,1,1,1,2/6,0/6
663d12e37da452b250292c1b,Male,30,5,1,1,1,1,1,1,5,7,4,2,1,1,1,1,Somewhat Characteristic,Uncertain,Extremely Uncharacteristic,Somewhat Uncharacteristic,Somewhat Characteristic,Somewhat Characteristic,Extremely Characteristic,Somewhat Characteristic,Somewhat Uncharacteristic,Somewhat Uncharacteristic,Somewhat Uncharacteristic,Somewhat Uncharacteristic,2,Instruct,spotted,blue,Teach,Spotted,+2,Instruct,spotted,blue,Instruct,spotted,blue,Instruct,spotted,blue,Instruct,spotted,blue,Instruct,spotted,blue,Instruct,spotted,blue,IMU,Instruct,spotted,blue,Instruct,spotted,blue,Instruct,spotted,blue,Instruct,spotted,blue,Instruct,spotted,green,Instruct,spotted,green,Instruct,spotted,blue,Instruct,spotted,red,5,1,1,1,1,1,1,6,6,4,1,1,1,1,1,1,2,3,4,1,2,3,4,0,0,0,0,1,1,1,1,1,2,3,4,1,2,3,4,0,0,0,0,1,1,1,1,0/6,0/6
66266dd55403eb09f9fc01a5,Male,36,1,1,1,1,1,1,1,3,4,1,1,1,1,1,1,Somewhat Characteristic,Somewhat Characteristic,Extremely Uncharacteristic,Extremely Uncharacteristic,Extremely Uncharacteristic,Extremely Uncharacteristic,Somewhat Characteristic,Somewhat Characteristic,Extremely Uncharacteristic,Extremely Uncharacteristic,Extremely Uncharacteristic,Extremely Uncharacteristic,1,Teach,Spotted,-1,Instruct,plain,green,Instruct,spotted,green,Instruct,spotted,green,Instruct,spotted,green,Instruct,plain,green,Instruct,spotted,green,Instruct,spotted,green,RND,Instruct,spotted,green,Instruct,plain,green,Instruct,spotted,green,Instruct,spotted,green,Instruct,spotted,green,Instruct,plain,green,Instruct,spotted,green,Instruct,spotted,green,1,1,1,1,1,1,2,1,2,1,1,1,1,1,1,1,2,3,4,1,2,3,4,0,0,0,0,1,1,1,1,1,2,3,4,1,2,3,4,0,0,0,0,0,0,0,0,0/6,0/6
5bb91c132e2fe50001be0d08,Male,47,1,1,1,7,7,7,7,1,1,1,7,7,1,1,1,Somewhat Uncharacteristic,Uncertain,Somewhat Uncharacteristic,Extremely Characteristic,Extremely Uncharacteristic,Somewhat Characteristic,Extremely Characteristic,Uncertain,Extremely Uncharacteristic,Extremely Uncharacteristic,Uncertain,Somewhat Characteristic,2,Teach,Spotted,+2,Teach,Spotted,+2,Teach,Spotted,+2,Teach,Spotted,+2,Instruct,spotted,green,Instruct,striped,red,Instruct,spotted,blue,Instruct,spotted,green,IMU,Instruct,spotted,green,Teach,Plain,-2,Teach,Red,0,Instruct,spotted,green,Instruct,spotted,green,Teach,Blue,+1,Instruct,spotted,blue,Teach,Striped,0,1,1,1,7,7,7,1,1,1,1,7,4,1,1,1,1,2,3,4,1,2,3,4,0,0,0,0,1,1,1,1,1,2,3,4,1,2,3,4,0,0,0,0,1,1,1,1,0/6,0/6
631f4cf4e1195788480db63b,Female,35,1,1,1,1,1,1,1,5,5,3,2,3,1,1,1,Uncertain,Somewhat Characteristic,Somewhat Uncharacteristic,Uncertain,Somewhat Characteristic,Somewhat Characteristic,Somewhat Characteristic,Somewhat Characteristic,Extremely Uncharacteristic,Extremely Uncharacteristic,Extremely Uncharacteristic,Somewhat Uncharacteristic,1,Instruct,plain,green,Teach,Plain,+2,Instruct,plain,green,Teach,Plain,+2,Teach,Spotted,-2,Teach,Plain,-2,Teach,Striped,+2,Instruct,plain,green,DMU,Teach,Plain,0,Instruct,plain,green,Teach,Striped,+2,Instruct,plain,green,Instruct,plain,green,Teach,Plain,-2,Instruct,plain,green,Teach,Striped,-2,4,3,3,2,2,2,5,4,2,1,7,5,7,7,1,1,2,3,4,1,2,3,4,0,0,0,0,1,1,1,1,1,2,3,4,1,2,3,4,0,0,0,0,1,1,1,1,5/6,4/6
655c1c7fe949a617a358ad37,Male,45,1,1,1,2,1,1,1,4,6,5,3,4,3,1,1,Somewhat Characteristic,Somewhat Characteristic,Uncertain,Somewhat Characteristic,Somewhat Characteristic,Somewhat Uncharacteristic,Somewhat Uncharacteristic,Uncertain,Somewhat Characteristic,Somewhat Characteristic,Somewhat Characteristic,Uncertain,2,Instruct,striped,blue,Teach,Blue,0,Teach,Spotted,+2,Instruct,spotted,green,Instruct,spotted,green,Instruct,striped,red,Teach,Spotted,+2,Instruct,striped,red,IMU,Teach,Spotted,+2,Teach,Plain,+2,Teach,Blue,+1,Teach,Blue,+1,Teach,Red,0,Teach,Spotted,+2,Teach,Striped,-1,Instruct,striped,red,1,1,1,1,1,1,1,2,4,3,3,3,5,2,1,1,2,3,4,1,2,3,4,0,0,0,0,1,1,1,1,1,2,3,4,1,2,3,4,0,0,0,0,1,1,1,1,1/6,2/6
55ac22cafdf99b6de2fa7ee2,Female,52,1,1,1,1,1,1,1,4,4,1,1,1,1,1,1,Somewhat Characteristic,Somewhat Characteristic,Extremely Uncharacteristic,Extremely Uncharacteristic,Somewhat Uncharacteristic,Somewhat Characteristic,Extremely Characteristic,Uncertain,Extremely Uncharacteristic,Extremely Uncharacteristic,Extremely Uncharacteristic,Uncertain,2,Instruct,spotted,green,Teach,Blue,+1,Instruct,spotted,green,Instruct,spotted,green,Instruct,spotted,green,Instruct,plain,green,Instruct,spotted,green,Instruct,spotted,green,DMU,Instruct,spotted,green,Instruct,plain,green,Instruct,spotted,green,Instruct,spotted,green,Instruct,spotted,green,Instruct,plain,green,Instruct,spotted,green,Instruct,spotted,green,1,1,1,1,1,1,1,4,4,1,1,1,1,1,1,1,2,3,4,1,2,3,4,0,0,0,0,1,1,1,1,1,2,3,4,1,2,3,4,0,0,0,0,1,1,1,1,0/6,0/6
